entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
1440127,TiCdO3,Cd2O6Ti2,Cmcm,orthorhombic,0.0,True,0.11160465900000016,False,-2.36962432428451
1443851,TiBiO3,Bi2O6Ti2,P21/m,monoclinic,0.0,True,0.27028008904420897,False,-2.182445890284505
1466130,TiOsO3,O6Os2Ti2,R-3c,trigonal,0.0,True,0.8240614959999997,False,-1.4699512472845044
1466129,TiIrO3,Ir2O6Ti2,R-3,trigonal,0.0,True,0.45197346399999994,False,-1.8134642522845041
1466121,TiOsO3,O6Os2Ti2,R-3,trigonal,0.0,True,0.44072848799999864,False,-1.8532842552845055
1466126,TiPdO3,O6Pd2Ti2,R-3,trigonal,0.0,True,0.266725015999997,False,-1.9386207382845058
1475969,TiPtO3,O6Pt2Ti2,R-3,trigonal,0.0,True,0.44105162899999684,False,-1.7413251162845058
1476044,TiRuO3,O6Ru2Ti2,R-3c,trigonal,0.0,True,0.6292192544999984,False,-1.6968386742845056
350658,TlAgO3,AgO3Tl,Pm-3m,cubic,0.0,True,0.7168986160230906,False,0.112584385972747
355034,TlAgO3,AgO3Tl,Pm-3m,cubic,0.0,True,0.4743199020230916,False,-0.129994328027252
693919,TlAgO3,AgO3Tl,P4mm,tetragonal,0.0,True,0.4146565600230906,False,-0.189657670027253
692835,TlAgO3,Ag2O6Tl2,R-3,trigonal,0.0,True,0.17692870002309158,False,-0.427385530027252
693377,TlAgO3,Ag4O12Tl4,Pnma,orthorhombic,0.0,True,0.12226047502309056,False,-0.482053755027253
827183,TlAgO3,Ag2O6Tl2,R-3c,trigonal,0.0,True,0.15184883102309055,False,-0.452465399027253
352812,TlAsO3,AsO3Tl,Pm-3m,cubic,0.0,True,1.5121713075,False,0.133802966472747
354738,TlAsO3,AsO3Tl,Pm-3m,cubic,0.0,True,0.4216071615000001,False,-0.956761179527253
693710,TlAsO3,AsO3Tl,P4mm,tetragonal,0.0,True,0.30571365550000307,False,-1.07265468552725
692626,TlAsO3,As2O6Tl2,R-3,trigonal,1.142,False,0.2756739275000031,False,-1.10269441352725
693168,TlAsO3,As4O12Tl4,Pnma,orthorhombic,0.0,True,0.4443436675000001,False,-0.934024673527253
827185,TlAsO3,As2O6Tl2,R-3c,trigonal,0.0,True,0.42537468050000016,False,-0.952993660527253
1283126,TlAsO3,As8O24Tl8,P-421c,tetragonal,2.233,False,0.03954533975000318,False,-1.33882300127725
1349235,TlAsO3,As4O12Tl4,Pbcm,orthorhombic,2.309,False,0.062149312000003176,False,-1.31621902902725
351556,TlAuO3,AuO3Tl,Pm-3m,cubic,0.0,True,0.9829062750000004,False,0.373640267472748
352752,TlAuO3,AuO3Tl,Pm-3m,cubic,0.0,True,0.4385368009999994,False,-0.170729206527253
693861,TlAuO3,AuO3Tl,P4mm,tetragonal,0.0,True,0.40357019900000046,False,-0.205695808527252
692777,TlAuO3,Au2O6Tl2,R-3,trigonal,0.0,True,0.21872863700000045,False,-0.390537370527252
693319,TlAuO3,Au4O12Tl4,Pnma,orthorhombic,0.0,True,0.16154174900000046,False,-0.447724258527252
827186,TlAuO3,Au2O6Tl2,R-3c,trigonal,0.0,True,0.17755480200000046,False,-0.431711205527252
355185,TlBO3,BO3Tl,Pm-3m,cubic,0.0,True,2.7928155779999972,False,0.987347215472747
353790,TlBO3,BO3Tl,Pm-3m,cubic,0.0,True,1.126368253999997,False,-0.679100108527253
1377332,TlBO3,B2O6Tl2,R-3c,trigonal,0.873,False,0.0,True,-1.80546836252725
352181,TlBiO3,BiO3Tl,Pm-3m,cubic,0.0,True,0.24824953374999836,False,-0.957390949527253
352851,TlBiO3,BiO3Tl,Pm-3m,cubic,0.0,True,0.6763590097499984,False,-0.529281473527253
680156,TlBiO3,BiO3Tl,P4mm,tetragonal,0.0,True,0.2571748457499984,False,-0.948465637527253
680157,TlBiO3,BiO3Tl,P4mm,tetragonal,1.515,False,0.0962505637500013,False,-1.10938991952725
678539,TlBiO3,Bi2O6Tl2,R-3,trigonal,1.273,False,0.046810795750001466,False,-1.15882968752725
678540,TlBiO3,Bi2O6Tl2,R-3,trigonal,1.274,False,0.047910593750001285,False,-1.15772988952725
681776,TlBiO3,Bi4O12Tl4,Pnma,orthorhombic,0.0,True,0.10758232825000147,False,-1.09805815502725
681777,TlBiO3,Bi4O12Tl4,Pnma,orthorhombic,1.059,False,0.051983551250001314,False,-1.15365693202725
825548,TlBiO3,Bi2O6Tl2,R-3c,trigonal,1.894,False,0.19542298975000127,False,-1.01021749352725
827188,TlBiO3,Bi2O6Tl2,R-3c,trigonal,0.0,True,0.2500046317499983,False,-0.955635851527253
1278195,TlBiO3,Bi2O6Tl2,R-3,trigonal,1.296,False,0.11831867775000138,False,-1.08732180552725
352865,TlCdO3,CdO3Tl,Pm-3m,cubic,0.0,True,0.6451076830787879,False,-0.328007730527253
353568,TlCdO3,CdO3Tl,Pm-3m,cubic,0.0,True,0.6883932590787879,False,-0.284722154527253
354641,TlCoO3,CoO3Tl,Pm-3m,cubic,0.0,True,0.38076980678944206,False,-0.715813048914393
350620,TlCoO3,CoO3Tl,Pm-3m,cubic,0.0,True,1.1777172687894422,False,0.0811344130856071
